www.freecodecamp.org/news/brute-force-algorithms-explained/,algorithms,bruteforce,bf,explanation,
https://www.programiz.com/dsa/divide-and-conquer,algorithms,divide,conquer,efficient,
https://en.wikipedia.org/wiki/Greedy_algorithm,algorithms,greedy,optimization,fast,
https://www.spiceworks.com/tech/devops/articles/what-is-dynamic-programming/,algorithms,dynamic,programming,efficient,
www.hackerearth.com/practice/algorithms/dynamic-programming,algorithms,dynamic,programming,efficient,
https://www.programiz.com/dsa/backtracking-algorithm,algorithms,back,tracking,accurate,
https://www.javatpoint.com/backtracking-introduction,algorithms,back tracking,tracking,accurate,
